Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,224731,-,-,-,32.53,-117.06,-8,58,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,Temperature
2018,1,14,21,0,0,0,16
2018,1,14,21,30,0,0,16.1
2018,1,14,22,0,0,0,16.2
2018,1,14,22,30,0,0,16
2018,1,14,23,0,0,0,15.700000000000001
2018,1,14,23,30,0,0,15.4
2018,1,15,0,0,0,0,15.100000000000001
2018,1,15,0,30,0,0,15.100000000000001
2018,1,15,1,0,0,0,15.100000000000001
2018,1,15,1,30,0,0,15.200000000000001
2018,1,15,2,0,0,0,15.4
2018,1,15,2,30,0,0,15.4
2018,1,15,3,0,0,0,15.5
2018,1,15,3,30,0,0,15.4
2018,1,15,4,0,0,0,15.3
2018,1,15,4,30,0,0,15.200000000000001
2018,1,15,5,0,0,0,15
2018,1,15,5,30,0,0,15
2018,1,15,6,0,0,0,14.9
2018,1,15,6,30,0,0,15.3
2018,1,15,7,0,17,134,15.700000000000001
2018,1,15,7,30,87,437,16.8
2018,1,15,8,0,177,612,17.8
2018,1,15,8,30,270,718,18.900000000000002
2018,1,15,9,0,358,787,20
2018,1,15,9,30,437,834,21
2018,1,15,10,0,504,866,21.900000000000002
2018,1,15,10,30,557,886,22.3
2018,1,15,11,0,595,895,22.6
2018,1,15,11,30,617,901,22.3
2018,1,15,12,0,623,900,22
2018,1,15,12,30,607,872,21.700000000000003
2018,1,15,13,0,564,804,21.400000000000002
2018,1,15,13,30,481,611,21.1
2018,1,15,14,0,432,552,20.700000000000003
2018,1,15,14,30,342,352,20.1
2018,1,15,15,0,238,177,19.5
2018,1,15,15,30,161,104,18.5
2018,1,15,16,0,92,16,17.400000000000002
2018,1,15,16,30,45,5,17.1
2018,1,15,17,0,5,0,16.8
2018,1,15,17,30,0,0,16.900000000000002
2018,1,15,18,0,0,0,17
2018,1,15,18,30,0,0,16.8
2018,1,15,19,0,0,0,16.7
2018,1,15,19,30,0,0,16.7
2018,1,15,20,0,0,0,16.6
2018,1,15,20,30,0,0,16.900000000000002
2018,1,15,21,0,0,0,17.1
2018,1,15,21,30,0,0,17.1
2018,1,15,22,0,0,0,17.1
2018,1,15,22,30,0,0,16.8
2018,1,15,23,0,0,0,16.6
2018,1,15,23,30,0,0,16
2018,1,16,0,0,0,0,15.4
2018,1,16,0,30,0,0,15.100000000000001
2018,1,16,1,0,0,0,14.8
2018,1,16,1,30,0,0,14.700000000000001
2018,1,16,2,0,0,0,14.600000000000001
2018,1,16,2,30,0,0,14.600000000000001
2018,1,16,3,0,0,0,14.600000000000001
2018,1,16,3,30,0,0,14.700000000000001
2018,1,16,4,0,0,0,14.8
2018,1,16,4,30,0,0,14.5
2018,1,16,5,0,0,0,14.100000000000001
2018,1,16,5,30,0,0,14.4
2018,1,16,6,0,0,0,14.700000000000001
2018,1,16,6,30,0,0,15.200000000000001
2018,1,16,7,0,14,70,15.700000000000001
2018,1,16,7,30,65,119,16.6
2018,1,16,8,0,112,62,17.6
2018,1,16,8,30,121,22,18.6
2018,1,16,9,0,236,198,19.6
2018,1,16,9,30,322,271,20.400000000000002
2018,1,16,10,0,390,345,21.200000000000003
2018,1,16,10,30,451,447,21.5
2018,1,16,11,0,514,580,21.8
2018,1,16,11,30,602,832,22
2018,1,16,12,0,598,793,22.1
2018,1,16,12,30,577,752,22.1
2018,1,16,13,0,581,848,22.200000000000003
2018,1,16,13,30,510,687,22
2018,1,16,14,0,415,454,21.900000000000002
2018,1,16,14,30,352,393,21.400000000000002
2018,1,16,15,0,281,319,21
2018,1,16,15,30,224,354,19.900000000000002
2018,1,16,16,0,126,109,18.7
2018,1,16,16,30,57,20,18.2
2018,1,16,17,0,7,1,17.6
2018,1,16,17,30,0,0,17.1
2018,1,16,18,0,0,0,16.6
2018,1,16,18,30,0,0,16.400000000000002
2018,1,16,19,0,0,0,16.3
2018,1,16,19,30,0,0,16.3
2018,1,16,20,0,0,0,16.3
2018,1,16,20,30,0,0,16.400000000000002
2018,1,16,21,0,0,0,16.400000000000002
2018,1,16,21,30,0,0,16.5
2018,1,16,22,0,0,0,16.6
2018,1,16,22,30,0,0,16.5
2018,1,16,23,0,0,0,16.400000000000002
2018,1,16,23,30,0,0,16
2018,1,17,0,0,0,0,15.600000000000001
2018,1,17,0,30,0,0,15.4
2018,1,17,1,0,0,0,15.3
2018,1,17,1,30,0,0,15.3
2018,1,17,2,0,0,0,15.4
2018,1,17,2,30,0,0,15.200000000000001
2018,1,17,3,0,0,0,14.9
2018,1,17,3,30,0,0,14.700000000000001
2018,1,17,4,0,0,0,14.600000000000001
2018,1,17,4,30,0,0,14.4
2018,1,17,5,0,0,0,14.3
2018,1,17,5,30,0,0,14.4
2018,1,17,6,0,0,0,14.4
2018,1,17,6,30,0,0,15
2018,1,17,7,0,16,115,15.5
2018,1,17,7,30,85,398,16.7
2018,1,17,8,0,174,578,18
2018,1,17,8,30,267,688,19
2018,1,17,9,0,355,764,20.1
2018,1,17,9,30,434,815,21.3
2018,1,17,10,0,503,855,22.400000000000002
2018,1,17,10,30,556,876,23.1
2018,1,17,11,0,594,888,23.700000000000003
2018,1,17,11,30,617,895,23.900000000000002
2018,1,17,12,0,623,894,24.1
2018,1,17,12,30,566,726,24.1
2018,1,17,13,0,543,729,24
2018,1,17,13,30,529,776,23.700000000000003
2018,1,17,14,0,445,605,23.5
2018,1,17,14,30,420,794,22.900000000000002
2018,1,17,15,0,345,764,22.400000000000002
2018,1,17,15,30,257,689,21
2018,1,17,16,0,165,573,19.700000000000003
2018,1,17,16,30,77,392,18.7
2018,1,17,17,0,9,70,17.8
2018,1,17,17,30,0,0,17.3
2018,1,17,18,0,0,0,16.8
2018,1,17,18,30,0,0,16.5
2018,1,17,19,0,0,0,16.2
2018,1,17,19,30,0,0,16.1
2018,1,17,20,0,0,0,15.9
2018,1,17,20,30,0,0,15.8
2018,1,17,21,0,0,0,15.600000000000001
2018,1,17,21,30,0,0,15.5
2018,1,17,22,0,0,0,15.3
2018,1,17,22,30,0,0,15.200000000000001
2018,1,17,23,0,0,0,15.100000000000001
2018,1,17,23,30,0,0,15
2018,1,18,0,0,0,0,14.9
2018,1,18,0,30,0,0,14.8
2018,1,18,1,0,0,0,14.8
2018,1,18,1,30,0,0,15
2018,1,18,2,0,0,0,15.200000000000001
2018,1,18,2,30,0,0,15.5
2018,1,18,3,0,0,0,15.700000000000001
2018,1,18,3,30,0,0,15.600000000000001
2018,1,18,4,0,0,0,15.5
2018,1,18,4,30,0,0,15.3
2018,1,18,5,0,0,0,15.100000000000001
2018,1,18,5,30,0,0,14.9
2018,1,18,6,0,0,0,14.700000000000001
2018,1,18,6,30,0,0,15.200000000000001
2018,1,18,7,0,17,121,15.8
2018,1,18,7,30,86,404,17.3
2018,1,18,8,0,176,575,18.8
2018,1,18,8,30,268,679,19.8
2018,1,18,9,0,346,692,20.8
2018,1,18,9,30,372,495,21.6
2018,1,18,10,0,394,362,22.5
2018,1,18,10,30,463,497,22.900000000000002
2018,1,18,11,0,537,635,23.400000000000002
2018,1,18,11,30,592,766,23.5
2018,1,18,12,0,606,798,23.6
2018,1,18,12,30,602,813,23.5
2018,1,18,13,0,585,840,23.400000000000002
2018,1,18,13,30,542,811,23.1
2018,1,18,14,0,482,759,22.8
2018,1,18,14,30,414,716,22.1
2018,1,18,15,0,303,471,21.400000000000002
2018,1,18,15,30,176,214,20.1
2018,1,18,16,0,159,475,18.8
2018,1,18,16,30,74,306,18.1
2018,1,18,17,0,13,76,17.3
2018,1,18,17,30,0,0,16.900000000000002
2018,1,18,18,0,0,0,16.400000000000002
2018,1,18,18,30,0,0,16.1
2018,1,18,19,0,0,0,15.8
2018,1,18,19,30,0,0,15.9
2018,1,18,20,0,0,0,15.9
2018,1,18,20,30,0,0,15.8
2018,1,18,21,0,0,0,15.8
2018,1,18,21,30,0,0,15.600000000000001
2018,1,18,22,0,0,0,15.4
2018,1,18,22,30,0,0,15
2018,1,18,23,0,0,0,14.700000000000001
2018,1,18,23,30,0,0,14.4
2018,1,19,0,0,0,0,14.100000000000001
2018,1,19,0,30,0,0,13.8
2018,1,19,1,0,0,0,13.5
2018,1,19,1,30,0,0,13.200000000000001
2018,1,19,2,0,0,0,13
2018,1,19,2,30,0,0,12.8
2018,1,19,3,0,0,0,12.700000000000001
2018,1,19,3,30,0,0,12.8
2018,1,19,4,0,0,0,13
2018,1,19,4,30,0,0,12.9
2018,1,19,5,0,0,0,12.8
2018,1,19,5,30,0,0,12.600000000000001
2018,1,19,6,0,0,0,12.3
2018,1,19,6,30,0,0,12.8
2018,1,19,7,0,18,126,13.4
2018,1,19,7,30,88,414,14.200000000000001
2018,1,19,8,0,170,533,15
2018,1,19,8,30,181,286,15.700000000000001
2018,1,19,9,0,153,64,16.400000000000002
2018,1,19,9,30,163,4,17
2018,1,19,10,0,260,96,17.5
2018,1,19,10,30,315,61,17.7
2018,1,19,11,0,324,54,17.900000000000002
2018,1,19,11,30,337,110,17.7
2018,1,19,12,0,442,392,17.6
2018,1,19,12,30,571,737,17.2
2018,1,19,13,0,573,790,16.900000000000002
2018,1,19,13,30,453,484,16.5
2018,1,19,14,0,274,87,16.1
2018,1,19,14,30,201,35,15.700000000000001
2018,1,19,15,0,83,0,15.3
2018,1,19,15,30,120,168,14.8
2018,1,19,16,0,108,192,14.3
2018,1,19,16,30,34,1,14.100000000000001
2018,1,19,17,0,6,0,13.9
2018,1,19,17,30,0,0,13.8
2018,1,19,18,0,0,0,13.600000000000001
2018,1,19,18,30,0,0,13.5
2018,1,19,19,0,0,0,13.5
2018,1,19,19,30,0,0,13.3
2018,1,19,20,0,0,0,13.200000000000001
2018,1,19,20,30,0,0,13
2018,1,19,21,0,0,0,12.700000000000001
2018,1,19,21,30,0,0,12.5
2018,1,19,22,0,0,0,12.200000000000001
2018,1,19,22,30,0,0,12.100000000000001
2018,1,19,23,0,0,0,12
2018,1,19,23,30,0,0,11.8
2018,1,20,0,0,0,0,11.700000000000001
2018,1,20,0,30,0,0,11.700000000000001
2018,1,20,1,0,0,0,11.700000000000001
2018,1,20,1,30,0,0,11.700000000000001
2018,1,20,2,0,0,0,11.700000000000001
2018,1,20,2,30,0,0,11.8
2018,1,20,3,0,0,0,11.9
2018,1,20,3,30,0,0,12
2018,1,20,4,0,0,0,12
2018,1,20,4,30,0,0,11.8
2018,1,20,5,0,0,0,11.600000000000001
2018,1,20,5,30,0,0,11.4
2018,1,20,6,0,0,0,11.200000000000001
2018,1,20,6,30,0,0,11.600000000000001
2018,1,20,7,0,19,128,12
2018,1,20,7,30,68,279,12.4
2018,1,20,8,0,102,243,12.9
2018,1,20,8,30,85,6,13.100000000000001
2018,1,20,9,0,236,278,13.4
2018,1,20,9,30,387,566,13.600000000000001
2018,1,20,10,0,347,318,13.8
2018,1,20,10,30,375,267,14
2018,1,20,11,0,377,219,14.200000000000001
2018,1,20,11,30,425,349,14.4
2018,1,20,12,0,520,509,14.5
2018,1,20,12,30,593,786,14.600000000000001
2018,1,20,13,0,622,924,14.600000000000001
2018,1,20,13,30,580,908,14.5
2018,1,20,14,0,452,610,14.4
2018,1,20,14,30,383,576,14.100000000000001
2018,1,20,15,0,360,740,13.8
2018,1,20,15,30,279,727,13.200000000000001
2018,1,20,16,0,183,612,12.600000000000001
2018,1,20,16,30,90,433,11.700000000000001
2018,1,20,17,0,17,126,10.8
2018,1,20,17,30,0,0,10.5
2018,1,20,18,0,0,0,10.3
2018,1,20,18,30,0,0,10.100000000000001
2018,1,20,19,0,0,0,9.9
2018,1,20,19,30,0,0,9.8
2018,1,20,20,0,0,0,9.8
2018,1,20,20,30,0,0,9.700000000000001
2018,1,20,21,0,0,0,9.700000000000001
2018,1,20,21,30,0,0,9.700000000000001
2018,1,20,22,0,0,0,9.700000000000001
2018,1,20,22,30,0,0,9.8
2018,1,20,23,0,0,0,10
2018,1,20,23,30,0,0,10
2018,1,21,0,0,0,0,10.100000000000001
2018,1,21,0,30,0,0,10.100000000000001
2018,1,21,1,0,0,0,10.100000000000001
2018,1,21,1,30,0,0,10
2018,1,21,2,0,0,0,9.9
2018,1,21,2,30,0,0,9.9
2018,1,21,3,0,0,0,10
2018,1,21,3,30,0,0,10
2018,1,21,4,0,0,0,10.100000000000001
2018,1,21,4,30,0,0,9.9
2018,1,21,5,0,0,0,9.700000000000001
2018,1,21,5,30,0,0,9.5
2018,1,21,6,0,0,0,9.3
2018,1,21,6,30,0,0,9.600000000000001
2018,1,21,7,0,19,138,9.9
2018,1,21,7,30,94,440,10.9
2018,1,21,8,0,188,616,12
2018,1,21,8,30,277,670,13
2018,1,21,9,0,343,615,13.9
2018,1,21,9,30,398,540,14.600000000000001
2018,1,21,10,0,523,852,15.3
2018,1,21,10,30,590,927,15.8
2018,1,21,11,0,630,938,16.2
2018,1,21,11,30,655,946,16.400000000000002
2018,1,21,12,0,662,947,16.5
2018,1,21,12,30,653,944,16.7
2018,1,21,13,0,576,697,16.8
2018,1,21,13,30,511,572,16.7
2018,1,21,14,0,480,657,16.6
2018,1,21,14,30,403,502,16.2
2018,1,21,15,0,349,621,15.700000000000001
2018,1,21,15,30,252,452,14.700000000000001
2018,1,21,16,0,158,249,13.700000000000001
2018,1,21,16,30,67,18,13.200000000000001
2018,1,21,17,0,12,1,12.600000000000001
2018,1,21,17,30,0,0,12.200000000000001
2018,1,21,18,0,0,0,11.8
2018,1,21,18,30,0,0,11.5
2018,1,21,19,0,0,0,11.3
2018,1,21,19,30,0,0,11.200000000000001
2018,1,21,20,0,0,0,11.100000000000001
2018,1,21,20,30,0,0,10.9
2018,1,21,21,0,0,0,10.8
2018,1,21,21,30,0,0,10.700000000000001
2018,1,21,22,0,0,0,10.5
2018,1,21,22,30,0,0,10.5
2018,1,21,23,0,0,0,10.5
2018,1,21,23,30,0,0,10.4
2018,1,22,0,0,0,0,10.3
2018,1,22,0,30,0,0,10
2018,1,22,1,0,0,0,9.8
2018,1,22,1,30,0,0,9.5
2018,1,22,2,0,0,0,9.3
2018,1,22,2,30,0,0,9.1
2018,1,22,3,0,0,0,8.9
2018,1,22,3,30,0,0,8.700000000000001
2018,1,22,4,0,0,0,8.5
2018,1,22,4,30,0,0,8.4
2018,1,22,5,0,0,0,8.3
2018,1,22,5,30,0,0,8.1
2018,1,22,6,0,0,0,7.9
2018,1,22,6,30,0,0,9
2018,1,22,7,0,21,171,10
2018,1,22,7,30,98,490,11.3
2018,1,22,8,0,193,658,12.700000000000001
2018,1,22,8,30,289,761,13.9
2018,1,22,9,0,382,831,15.200000000000001
2018,1,22,9,30,464,878,16
2018,1,22,10,0,536,914,16.900000000000002
2018,1,22,10,30,593,938,17.3
2018,1,22,11,0,635,954,17.8
2018,1,22,11,30,660,962,18.2
2018,1,22,12,0,669,966,18.5
2018,1,22,12,30,660,962,18.7
2018,1,22,13,0,635,952,18.8
2018,1,22,13,30,594,939,18.7
2018,1,22,14,0,538,918,18.6
2018,1,22,14,30,467,887,18.2
2018,1,22,15,0,385,843,17.8
2018,1,22,15,30,293,778,16.400000000000002
2018,1,22,16,0,196,679,15.100000000000001
2018,1,22,16,30,100,515,13.9
2018,1,22,17,0,21,190,12.700000000000001
2018,1,22,17,30,0,0,12.3
2018,1,22,18,0,0,0,12
2018,1,22,18,30,0,0,11.700000000000001
2018,1,22,19,0,0,0,11.4
2018,1,22,19,30,0,0,11.200000000000001
2018,1,22,20,0,0,0,11.100000000000001
2018,1,22,20,30,0,0,10.9
2018,1,22,21,0,0,0,10.8
2018,1,22,21,30,0,0,10.700000000000001
2018,1,22,22,0,0,0,10.600000000000001
2018,1,22,22,30,0,0,10.600000000000001
2018,1,22,23,0,0,0,10.5
2018,1,22,23,30,0,0,10.5
2018,1,23,0,0,0,0,10.4
2018,1,23,0,30,0,0,10.5
2018,1,23,1,0,0,0,10.5
2018,1,23,1,30,0,0,10.600000000000001
2018,1,23,2,0,0,0,10.600000000000001
2018,1,23,2,30,0,0,10.600000000000001
2018,1,23,3,0,0,0,10.600000000000001
2018,1,23,3,30,0,0,10.700000000000001
2018,1,23,4,0,0,0,10.700000000000001
2018,1,23,4,30,0,0,10.8
2018,1,23,5,0,0,0,10.9
2018,1,23,5,30,0,0,11
2018,1,23,6,0,0,0,11
2018,1,23,6,30,0,0,11.9
2018,1,23,7,0,22,190,12.9
2018,1,23,7,30,102,516,14.4
2018,1,23,8,0,198,679,16
2018,1,23,8,30,296,779,17
2018,1,23,9,0,390,845,18.1
2018,1,23,9,30,474,894,18.8
2018,1,23,10,0,546,928,19.5
2018,1,23,10,30,604,949,20
2018,1,23,11,0,646,961,20.5
2018,1,23,11,30,671,968,20.8
2018,1,23,12,0,679,968,21.1
2018,1,23,12,30,673,967,21.200000000000003
2018,1,23,13,0,647,956,21.3
2018,1,23,13,30,605,940,21.1
2018,1,23,14,0,547,914,21
2018,1,23,14,30,475,880,20.6
2018,1,23,15,0,391,831,20.1
2018,1,23,15,30,298,762,18.5
2018,1,23,16,0,200,659,17
2018,1,23,16,30,103,490,15.700000000000001
2018,1,23,17,0,22,168,14.4
2018,1,23,17,30,0,0,14
2018,1,23,18,0,0,0,13.600000000000001
2018,1,23,18,30,0,0,13.3
2018,1,23,19,0,0,0,13
2018,1,23,19,30,0,0,12.8
2018,1,23,20,0,0,0,12.5
2018,1,23,20,30,0,0,12.4
2018,1,23,21,0,0,0,12.200000000000001
2018,1,23,21,30,0,0,12.100000000000001
2018,1,23,22,0,0,0,11.9
2018,1,23,22,30,0,0,11.8
2018,1,23,23,0,0,0,11.600000000000001
2018,1,23,23,30,0,0,11.5
2018,1,24,0,0,0,0,11.4
2018,1,24,0,30,0,0,11.3
2018,1,24,1,0,0,0,11.3
2018,1,24,1,30,0,0,11.3
2018,1,24,2,0,0,0,11.3
2018,1,24,2,30,0,0,11.3
2018,1,24,3,0,0,0,11.4
2018,1,24,3,30,0,0,11.3
2018,1,24,4,0,0,0,11.3
2018,1,24,4,30,0,0,11.200000000000001
2018,1,24,5,0,0,0,11.100000000000001
2018,1,24,5,30,0,0,11
2018,1,24,6,0,0,0,10.8
2018,1,24,6,30,0,0,11.9
2018,1,24,7,0,23,184,13
2018,1,24,7,30,106,515,14.5
2018,1,24,8,0,205,684,15.9
2018,1,24,8,30,305,786,17.3
2018,1,24,9,0,400,855,18.6
2018,1,24,9,30,486,904,19.900000000000002
2018,1,24,10,0,560,943,21.200000000000003
2018,1,24,10,30,620,967,21.900000000000002
2018,1,24,11,0,665,986,22.700000000000003
2018,1,24,11,30,692,995,23.1
2018,1,24,12,0,700,997,23.5
2018,1,24,12,30,656,882,23.6
2018,1,24,13,0,564,655,23.6
2018,1,24,13,30,585,840,23.3
2018,1,24,14,0,561,938,22.900000000000002
2018,1,24,14,30,479,812,22.1
2018,1,24,15,0,369,544,21.200000000000003
2018,1,24,15,30,275,481,19.400000000000002
2018,1,24,16,0,189,461,17.5
2018,1,24,16,30,88,154,16.5
2018,1,24,17,0,23,135,15.4
2018,1,24,17,30,0,0,15
2018,1,24,18,0,0,0,14.600000000000001
2018,1,24,18,30,0,0,14.3
2018,1,24,19,0,0,0,14.100000000000001
2018,1,24,19,30,0,0,13.9
2018,1,24,20,0,0,0,13.700000000000001
2018,1,24,20,30,0,0,13.700000000000001
2018,1,24,21,0,0,0,13.600000000000001
2018,1,24,21,30,0,0,13.5
2018,1,24,22,0,0,0,13.4
2018,1,24,22,30,0,0,13
2018,1,24,23,0,0,0,12.700000000000001
2018,1,24,23,30,0,0,12.3
2018,1,25,0,0,0,0,11.9
2018,1,25,0,30,0,0,11.5
2018,1,25,1,0,0,0,11.100000000000001
2018,1,25,1,30,0,0,10.9
2018,1,25,2,0,0,0,10.600000000000001
2018,1,25,2,30,0,0,10.600000000000001
2018,1,25,3,0,0,0,10.600000000000001
2018,1,25,3,30,0,0,10.600000000000001
2018,1,25,4,0,0,0,10.5
2018,1,25,4,30,0,0,10.5
2018,1,25,5,0,0,0,10.5
2018,1,25,5,30,0,0,10.600000000000001
2018,1,25,6,0,0,0,10.8
2018,1,25,6,30,0,0,11.4
2018,1,25,7,0,22,140,12
2018,1,25,7,30,100,442,12.600000000000001
2018,1,25,8,0,186,562,13.100000000000001
2018,1,25,8,30,226,367,13.8
2018,1,25,9,0,358,669,14.5
2018,1,25,9,30,467,846,15.100000000000001
2018,1,25,10,0,538,885,15.700000000000001
2018,1,25,10,30,594,905,16.1
2018,1,25,11,0,634,919,16.400000000000002
2018,1,25,11,30,659,926,16.400000000000002
2018,1,25,12,0,649,858,16.400000000000002
2018,1,25,12,30,622,764,16.2
2018,1,25,13,0,586,708,16.1
2018,1,25,13,30,538,645,15.700000000000001
2018,1,25,14,0,437,477,15.4
2018,1,25,14,30,328,331,14.9
2018,1,25,15,0,304,459,14.5
2018,1,25,15,30,292,715,14.100000000000001
2018,1,25,16,0,197,606,13.700000000000001
2018,1,25,16,30,98,381,13.5
2018,1,25,17,0,18,46,13.3
2018,1,25,17,30,0,0,12.9
2018,1,25,18,0,0,0,12.600000000000001
2018,1,25,18,30,0,0,12.4
2018,1,25,19,0,0,0,12.100000000000001
2018,1,25,19,30,0,0,11.9
2018,1,25,20,0,0,0,11.600000000000001
2018,1,25,20,30,0,0,11.5
2018,1,25,21,0,0,0,11.3
2018,1,25,21,30,0,0,11.100000000000001
2018,1,25,22,0,0,0,10.9
2018,1,25,22,30,0,0,10.8
2018,1,25,23,0,0,0,10.8
2018,1,25,23,30,0,0,10.8
2018,1,26,0,0,0,0,10.8
2018,1,26,0,30,0,0,10.9
2018,1,26,1,0,0,0,11
2018,1,26,1,30,0,0,11
2018,1,26,2,0,0,0,11
2018,1,26,2,30,0,0,11
2018,1,26,3,0,0,0,11.100000000000001
2018,1,26,3,30,0,0,11.100000000000001
2018,1,26,4,0,0,0,11.100000000000001
2018,1,26,4,30,0,0,11.100000000000001
2018,1,26,5,0,0,0,11.100000000000001
2018,1,26,5,30,0,0,11
2018,1,26,6,0,0,0,10.9
2018,1,26,6,30,0,0,11.3
2018,1,26,7,0,17,61,11.700000000000001
2018,1,26,7,30,85,191,12.4
2018,1,26,8,0,200,654,13.100000000000001
2018,1,26,8,30,299,756,13.8
2018,1,26,9,0,392,827,14.600000000000001
2018,1,26,9,30,476,877,15.200000000000001
2018,1,26,10,0,549,917,15.9
2018,1,26,10,30,607,938,16.6
2018,1,26,11,0,649,953,17.2
2018,1,26,11,30,675,960,17.6
2018,1,26,12,0,684,960,18
2018,1,26,12,30,675,954,18.2
2018,1,26,13,0,649,939,18.3
2018,1,26,13,30,607,923,18.2
2018,1,26,14,0,550,897,18
2018,1,26,14,30,479,868,17.6
2018,1,26,15,0,397,828,17.2
2018,1,26,15,30,305,765,16.1
2018,1,26,16,0,208,670,14.9
2018,1,26,16,30,110,510,13.700000000000001
2018,1,26,17,0,26,192,12.5
2018,1,26,17,30,0,0,12
2018,1,26,18,0,0,0,11.600000000000001
2018,1,26,18,30,0,0,11.3
2018,1,26,19,0,0,0,11.100000000000001
2018,1,26,19,30,0,0,11
2018,1,26,20,0,0,0,10.8
2018,1,26,20,30,0,0,10.700000000000001
2018,1,26,21,0,0,0,10.700000000000001
2018,1,26,21,30,0,0,10.600000000000001
2018,1,26,22,0,0,0,10.5
2018,1,26,22,30,0,0,10.5
2018,1,26,23,0,0,0,10.4
2018,1,26,23,30,0,0,10.4
2018,1,27,0,0,0,0,10.4
2018,1,27,0,30,0,0,10.4
2018,1,27,1,0,0,0,10.4
2018,1,27,1,30,0,0,10.3
2018,1,27,2,0,0,0,10.200000000000001
2018,1,27,2,30,0,0,10.200000000000001
2018,1,27,3,0,0,0,10.100000000000001
2018,1,27,3,30,0,0,10.100000000000001
2018,1,27,4,0,0,0,10
2018,1,27,4,30,0,0,10
2018,1,27,5,0,0,0,9.9
2018,1,27,5,30,0,0,9.9
2018,1,27,6,0,0,0,9.9
2018,1,27,6,30,0,0,11.100000000000001
2018,1,27,7,0,18,3,12.200000000000001
2018,1,27,7,30,81,96,13.8
2018,1,27,8,0,141,120,15.4
2018,1,27,8,30,210,194,16.5
2018,1,27,9,0,332,484,17.6
2018,1,27,9,30,481,895,18.5
2018,1,27,10,0,551,920,19.3
2018,1,27,10,30,609,941,19.900000000000002
2018,1,27,11,0,652,955,20.5
2018,1,27,11,30,670,935,20.900000000000002
2018,1,27,12,0,631,719,21.200000000000003
2018,1,27,12,30,636,766,21.400000000000002
2018,1,27,13,0,598,754,21.5
2018,1,27,13,30,546,710,21.400000000000002
2018,1,27,14,0,542,845,21.3
2018,1,27,14,30,460,749,20.900000000000002
2018,1,27,15,0,392,758,20.400000000000002
2018,1,27,15,30,291,609,19.1
2018,1,27,16,0,198,542,17.7
2018,1,27,16,30,112,503,16.5
2018,1,27,17,0,27,188,15.200000000000001
2018,1,27,17,30,0,0,14.9
2018,1,27,18,0,0,0,14.600000000000001
2018,1,27,18,30,0,0,14.4
2018,1,27,19,0,0,0,14.100000000000001
2018,1,27,19,30,0,0,14
2018,1,27,20,0,0,0,13.9
2018,1,27,20,30,0,0,13.8
2018,1,27,21,0,0,0,13.700000000000001
2018,1,27,21,30,0,0,13.600000000000001
2018,1,27,22,0,0,0,13.600000000000001
2018,1,27,22,30,0,0,13.5
2018,1,27,23,0,0,0,13.5
2018,1,27,23,30,0,0,13.5
2018,1,28,0,0,0,0,13.600000000000001
2018,1,28,0,30,0,0,13.700000000000001
2018,1,28,1,0,0,0,13.8
2018,1,28,1,30,0,0,13.8
2018,1,28,2,0,0,0,13.9
2018,1,28,2,30,0,0,14
2018,1,28,3,0,0,0,14
2018,1,28,3,30,0,0,14.100000000000001
2018,1,28,4,0,0,0,14.200000000000001
2018,1,28,4,30,0,0,14.200000000000001
2018,1,28,5,0,0,0,14.3
2018,1,28,5,30,0,0,14.3
2018,1,28,6,0,0,0,14.4
2018,1,28,6,30,0,0,15.3
2018,1,28,7,0,27,230,16.2
2018,1,28,7,30,112,560,17.5
2018,1,28,8,0,212,715,18.8
2018,1,28,8,30,311,808,19.8
2018,1,28,9,0,405,870,20.8
2018,1,28,9,30,489,910,21.400000000000002
2018,1,28,10,0,561,937,22.1
2018,1,28,10,30,619,956,22.400000000000002
2018,1,28,11,0,661,966,22.8
2018,1,28,11,30,687,972,23.1
2018,1,28,12,0,696,970,23.3
2018,1,28,12,30,688,965,23.400000000000002
2018,1,28,13,0,662,949,23.5
2018,1,28,13,30,620,934,23.400000000000002
2018,1,28,14,0,563,911,23.400000000000002
2018,1,28,14,30,492,880,23.1
2018,1,28,15,0,408,837,22.700000000000003
2018,1,28,15,30,315,773,21.5
2018,1,28,16,0,216,676,20.3
2018,1,28,16,30,117,516,18.900000000000002
